occurrence_date,report_date,report_year,neighbourhood_name,premises_type,status
2015-06-26T00:00:00Z,2015-06-26T00:00:00Z,2015,Palmerston-Little Italy (80),Apartment,STOLEN
2015-06-29T00:00:00Z,2015-06-30T00:00:00Z,2015,Trinity-Bellwoods (81),Outside,STOLEN
2017-08-05T00:00:00Z,2017-08-05T00:00:00Z,2017,University (79),Educational,STOLEN
2018-04-13T00:00:00Z,2018-04-16T00:00:00Z,2018,Trinity-Bellwoods (81),Commercial,STOLEN
2017-03-20T00:00:00Z,2017-03-27T00:00:00Z,2017,Palmerston-Little Italy (80),Outside,STOLEN
2020-10-11T00:00:00Z,2020-10-13T00:00:00Z,2020,Palmerston-Little Italy (80),Apartment,STOLEN
2016-12-12T00:00:00Z,2016-12-12T00:00:00Z,2016,University (79),Commercial,STOLEN
2015-08-08T00:00:00Z,2015-08-11T00:00:00Z,2015,Trinity-Bellwoods (81),House,STOLEN
2015-12-03T00:00:00Z,2015-12-06T00:00:00Z,2015,Trinity-Bellwoods (81),Other,STOLEN
2016-05-19T00:00:00Z,2016-05-20T00:00:00Z,2016,Trinity-Bellwoods (81),Commercial,STOLEN
2016-06-03T00:00:00Z,2016-06-04T00:00:00Z,2016,Trinity-Bellwoods (81),House,STOLEN
2016-06-03T00:00:00Z,2016-06-04T00:00:00Z,2016,Trinity-Bellwoods (81),House,STOLEN
2016-06-03T00:00:00Z,2016-06-04T00:00:00Z,2016,Trinity-Bellwoods (81),House,STOLEN
2016-06-25T00:00:00Z,2016-06-27T00:00:00Z,2016,Trinity-Bellwoods (81),Outside,STOLEN
2016-09-04T00:00:00Z,2016-09-08T00:00:00Z,2016,Trinity-Bellwoods (81),Apartment,STOLEN
2016-10-15T00:00:00Z,2016-10-15T00:00:00Z,2016,Trinity-Bellwoods (81),Apartment,STOLEN
2016-11-15T00:00:00Z,2016-11-18T00:00:00Z,2016,Trinity-Bellwoods (81),House,STOLEN
2020-07-04T00:00:00Z,2020-07-06T00:00:00Z,2020,Trinity-Bellwoods (81),Outside,STOLEN
2020-07-10T00:00:00Z,2020-07-11T00:00:00Z,2020,Trinity-Bellwoods (81),House,STOLEN
2020-07-12T00:00:00Z,2020-07-14T00:00:00Z,2020,Trinity-Bellwoods (81),Other,STOLEN
2020-07-22T00:00:00Z,2020-07-23T00:00:00Z,2020,Trinity-Bellwoods (81),House,STOLEN
2020-07-22T00:00:00Z,2020-07-23T00:00:00Z,2020,Trinity-Bellwoods (81),House,STOLEN
2020-09-01T00:00:00Z,2020-09-01T00:00:00Z,2020,Trinity-Bellwoods (81),Commercial,STOLEN
2020-09-20T00:00:00Z,2020-09-21T00:00:00Z,2020,Trinity-Bellwoods (81),Apartment,STOLEN
2020-09-11T00:00:00Z,2020-10-17T00:00:00Z,2020,Trinity-Bellwoods (81),Apartment,STOLEN
2020-10-26T00:00:00Z,2020-10-30T00:00:00Z,2020,Trinity-Bellwoods (81),Other,STOLEN
2020-11-19T00:00:00Z,2020-11-26T00:00:00Z,2020,Trinity-Bellwoods (81),Other,STOLEN
2020-11-26T00:00:00Z,2020-11-29T00:00:00Z,2020,Trinity-Bellwoods (81),House,STOLEN
2019-04-19T00:00:00Z,2019-04-19T00:00:00Z,2019,Trinity-Bellwoods (81),Other,STOLEN
2019-04-19T00:00:00Z,2019-04-19T00:00:00Z,2019,Trinity-Bellwoods (81),House,STOLEN
2019-06-16T00:00:00Z,2019-06-19T00:00:00Z,2019,Trinity-Bellwoods (81),Outside,STOLEN
2019-06-24T00:00:00Z,2019-07-03T00:00:00Z,2019,Trinity-Bellwoods (81),Apartment,STOLEN
2019-06-27T00:00:00Z,2019-07-03T00:00:00Z,2019,Trinity-Bellwoods (81),Apartment,STOLEN
2019-07-13T00:00:00Z,2019-07-14T00:00:00Z,2019,Trinity-Bellwoods (81),House,STOLEN
2019-07-14T00:00:00Z,2019-07-14T00:00:00Z,2019,Trinity-Bellwoods (81),Outside,STOLEN
2019-07-18T00:00:00Z,2019-07-18T00:00:00Z,2019,Trinity-Bellwoods (81),Apartment,STOLEN
2019-07-20T00:00:00Z,2019-07-30T00:00:00Z,2019,Trinity-Bellwoods (81),House,STOLEN
2019-07-20T00:00:00Z,2019-07-30T00:00:00Z,2019,Trinity-Bellwoods (81),House,STOLEN
2019-09-09T00:00:00Z,2019-09-09T00:00:00Z,2019,Trinity-Bellwoods (81),House,STOLEN
2019-09-08T00:00:00Z,2019-09-15T00:00:00Z,2019,Trinity-Bellwoods (81),Apartment,STOLEN
2020-03-25T00:00:00Z,2020-03-29T00:00:00Z,2020,Trinity-Bellwoods (81),Outside,STOLEN
2020-04-22T00:00:00Z,2020-04-23T00:00:00Z,2020,Trinity-Bellwoods (81),Apartment,STOLEN
2020-04-21T00:00:00Z,2020-04-27T00:00:00Z,2020,Trinity-Bellwoods (81),Apartment,STOLEN
2017-08-29T00:00:00Z,2017-08-30T00:00:00Z,2017,Trinity-Bellwoods (81),House,STOLEN
2017-06-28T00:00:00Z,2017-10-12T00:00:00Z,2017,Trinity-Bellwoods (81),Apartment,STOLEN
2017-10-29T00:00:00Z,2017-10-30T00:00:00Z,2017,Trinity-Bellwoods (81),House,STOLEN
2017-11-20T00:00:00Z,2017-12-01T00:00:00Z,2017,Trinity-Bellwoods (81),Apartment,STOLEN
2018-04-29T00:00:00Z,2018-04-30T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2018-05-04T00:00:00Z,2018-05-04T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2018-05-04T00:00:00Z,2018-05-05T00:00:00Z,2018,Trinity-Bellwoods (81),Other,STOLEN
2018-06-12T00:00:00Z,2018-06-13T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2018-06-12T00:00:00Z,2018-06-13T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2018-06-26T00:00:00Z,2018-06-27T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2018-06-30T00:00:00Z,2018-07-01T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2018-07-12T00:00:00Z,2018-07-12T00:00:00Z,2018,Trinity-Bellwoods (81),Apartment,STOLEN
2018-07-12T00:00:00Z,2018-07-13T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2016-10-23T00:00:00Z,2016-10-28T00:00:00Z,2016,Trinity-Bellwoods (81),Outside,STOLEN
2018-07-24T00:00:00Z,2018-07-24T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2018-07-19T00:00:00Z,2018-07-27T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2018-08-09T00:00:00Z,2018-08-09T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2018-08-14T00:00:00Z,2018-08-15T00:00:00Z,2018,Trinity-Bellwoods (81),Apartment,STOLEN
2018-08-19T00:00:00Z,2018-08-20T00:00:00Z,2018,Trinity-Bellwoods (81),Educational,STOLEN
2018-09-09T00:00:00Z,2018-09-10T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2017-07-31T00:00:00Z,2017-08-01T00:00:00Z,2017,Trinity-Bellwoods (81),House,STOLEN
2017-10-27T00:00:00Z,2017-10-28T00:00:00Z,2017,University (79),Educational,STOLEN
2017-07-31T00:00:00Z,2017-08-01T00:00:00Z,2017,Trinity-Bellwoods (81),House,STOLEN
2017-08-18T00:00:00Z,2017-08-19T00:00:00Z,2017,Trinity-Bellwoods (81),Outside,STOLEN
2016-07-10T00:00:00Z,2016-07-11T00:00:00Z,2016,Trinity-Bellwoods (81),Outside,STOLEN
2016-07-13T00:00:00Z,2016-07-13T00:00:00Z,2016,Trinity-Bellwoods (81),Commercial,STOLEN
2016-08-12T00:00:00Z,2016-08-16T00:00:00Z,2016,Trinity-Bellwoods (81),Outside,STOLEN
2016-08-13T00:00:00Z,2016-09-01T00:00:00Z,2016,Trinity-Bellwoods (81),House,STOLEN
2016-09-20T00:00:00Z,2016-09-21T00:00:00Z,2016,Trinity-Bellwoods (81),House,STOLEN
2016-09-29T00:00:00Z,2016-09-29T00:00:00Z,2016,Trinity-Bellwoods (81),House,STOLEN
2017-01-17T00:00:00Z,2017-01-17T00:00:00Z,2017,Trinity-Bellwoods (81),Commercial,STOLEN
2017-05-17T00:00:00Z,2017-05-19T00:00:00Z,2017,Trinity-Bellwoods (81),Commercial,STOLEN
2014-07-12T00:00:00Z,2014-07-12T00:00:00Z,2014,Trinity-Bellwoods (81),Apartment,STOLEN
2014-12-12T00:00:00Z,2014-12-15T00:00:00Z,2014,Trinity-Bellwoods (81),Apartment,STOLEN
2015-04-14T00:00:00Z,2015-04-14T00:00:00Z,2015,Trinity-Bellwoods (81),Outside,STOLEN
2015-05-24T00:00:00Z,2015-05-26T00:00:00Z,2015,Trinity-Bellwoods (81),Other,STOLEN
2015-07-02T00:00:00Z,2015-07-03T00:00:00Z,2015,Trinity-Bellwoods (81),House,STOLEN
2015-07-10T00:00:00Z,2015-07-13T00:00:00Z,2015,Trinity-Bellwoods (81),Outside,STOLEN
2016-04-21T00:00:00Z,2016-04-21T00:00:00Z,2016,Trinity-Bellwoods (81),House,RECOVERED
2016-05-01T00:00:00Z,2016-05-01T00:00:00Z,2016,Trinity-Bellwoods (81),Other,STOLEN
2020-07-29T00:00:00Z,2020-07-29T00:00:00Z,2020,Trinity-Bellwoods (81),Commercial,STOLEN
2020-07-29T00:00:00Z,2020-07-29T00:00:00Z,2020,Trinity-Bellwoods (81),Commercial,STOLEN
2020-07-29T00:00:00Z,2020-07-29T00:00:00Z,2020,Trinity-Bellwoods (81),Commercial,STOLEN
2020-07-29T00:00:00Z,2020-07-29T00:00:00Z,2020,Trinity-Bellwoods (81),Commercial,STOLEN
2020-08-11T00:00:00Z,2020-08-12T00:00:00Z,2020,Trinity-Bellwoods (81),Apartment,STOLEN
2020-08-20T00:00:00Z,2020-08-22T00:00:00Z,2020,Trinity-Bellwoods (81),House,STOLEN
2020-09-03T00:00:00Z,2020-09-04T00:00:00Z,2020,Trinity-Bellwoods (81),Other,STOLEN
2020-09-07T00:00:00Z,2020-09-08T00:00:00Z,2020,Trinity-Bellwoods (81),House,STOLEN
2020-09-26T00:00:00Z,2020-09-28T00:00:00Z,2020,Trinity-Bellwoods (81),Apartment,STOLEN
2016-12-12T00:00:00Z,2016-12-12T00:00:00Z,2016,University (79),Commercial,STOLEN
2017-07-24T00:00:00Z,2017-08-14T00:00:00Z,2017,University (79),Educational,STOLEN
2018-04-12T00:00:00Z,2018-04-13T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2017-05-02T00:00:00Z,2017-05-02T00:00:00Z,2017,Palmerston-Little Italy (80),Apartment,STOLEN
2016-12-12T00:00:00Z,2016-12-12T00:00:00Z,2016,University (79),Commercial,STOLEN
2018-05-04T00:00:00Z,2018-05-04T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2018-05-12T00:00:00Z,2018-05-12T00:00:00Z,2018,Trinity-Bellwoods (81),Apartment,STOLEN
2020-10-10T00:00:00Z,2020-10-25T00:00:00Z,2020,Palmerston-Little Italy (80),Other,STOLEN
2017-06-09T00:00:00Z,2017-06-09T00:00:00Z,2017,University (79),Apartment,STOLEN
2017-10-04T00:00:00Z,2017-12-15T00:00:00Z,2017,University (79),Educational,STOLEN
2018-05-11T00:00:00Z,2018-05-13T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2017-05-06T00:00:00Z,2017-05-18T00:00:00Z,2017,Palmerston-Little Italy (80),Commercial,STOLEN
2020-10-28T00:00:00Z,2020-11-02T00:00:00Z,2020,Palmerston-Little Italy (80),Other,STOLEN
2014-06-23T00:00:00Z,2014-07-07T00:00:00Z,2014,University (79),Other,STOLEN
2014-07-11T00:00:00Z,2014-07-12T00:00:00Z,2014,University (79),Outside,STOLEN
2015-06-23T00:00:00Z,2015-06-23T00:00:00Z,2015,University (79),Other,STOLEN
2015-06-24T00:00:00Z,2015-06-25T00:00:00Z,2015,University (79),House,STOLEN
2015-08-21T00:00:00Z,2015-08-21T00:00:00Z,2015,University (79),Outside,STOLEN
2016-03-10T00:00:00Z,2016-03-18T00:00:00Z,2016,University (79),Apartment,STOLEN
2017-06-23T00:00:00Z,2017-06-24T00:00:00Z,2017,University (79),Outside,STOLEN
2019-07-16T00:00:00Z,2019-07-24T00:00:00Z,2019,University (79),Outside,STOLEN
2019-09-24T00:00:00Z,2019-10-02T00:00:00Z,2019,University (79),Educational,STOLEN
2020-03-12T00:00:00Z,2020-03-12T00:00:00Z,2020,University (79),Educational,STOLEN
2017-03-25T00:00:00Z,2017-03-29T00:00:00Z,2017,University (79),Educational,STOLEN
2017-05-17T00:00:00Z,2017-05-17T00:00:00Z,2017,University (79),Outside,RECOVERED
2017-06-01T00:00:00Z,2017-06-08T00:00:00Z,2017,University (79),Other,STOLEN
2017-06-08T00:00:00Z,2017-06-09T00:00:00Z,2017,University (79),Outside,STOLEN
2017-06-25T00:00:00Z,2017-06-26T00:00:00Z,2017,University (79),Educational,STOLEN
2017-06-22T00:00:00Z,2017-06-26T00:00:00Z,2017,University (79),Commercial,STOLEN
2017-07-15T00:00:00Z,2017-08-08T00:00:00Z,2017,University (79),Apartment,STOLEN
2017-08-15T00:00:00Z,2017-08-15T00:00:00Z,2017,University (79),Educational,STOLEN
2017-08-05T00:00:00Z,2017-08-24T00:00:00Z,2017,University (79),Educational,STOLEN
2017-10-03T00:00:00Z,2017-10-04T00:00:00Z,2017,University (79),Outside,STOLEN
2018-07-30T00:00:00Z,2018-07-30T00:00:00Z,2018,University (79),Commercial,STOLEN
2018-08-01T00:00:00Z,2018-08-17T00:00:00Z,2018,University (79),Educational,STOLEN
2018-09-06T00:00:00Z,2018-09-06T00:00:00Z,2018,University (79),Commercial,STOLEN
2018-10-01T00:00:00Z,2018-10-01T00:00:00Z,2018,University (79),Commercial,STOLEN
2018-10-09T00:00:00Z,2018-10-11T00:00:00Z,2018,University (79),Educational,STOLEN
2018-10-18T00:00:00Z,2018-10-30T00:00:00Z,2018,University (79),Outside,STOLEN
2019-07-05T00:00:00Z,2019-07-05T00:00:00Z,2019,University (79),Educational,STOLEN
2020-10-26T00:00:00Z,2020-10-28T00:00:00Z,2020,University (79),House,STOLEN
2020-11-16T00:00:00Z,2020-11-17T00:00:00Z,2020,University (79),Educational,STOLEN
2018-10-14T00:00:00Z,2018-10-14T00:00:00Z,2018,University (79),House,STOLEN
2019-05-15T00:00:00Z,2019-05-15T00:00:00Z,2019,University (79),Other,STOLEN
2019-07-29T00:00:00Z,2019-07-29T00:00:00Z,2019,University (79),Outside,STOLEN
2019-09-13T00:00:00Z,2019-09-16T00:00:00Z,2019,University (79),Other,STOLEN
2019-11-14T00:00:00Z,2019-11-14T00:00:00Z,2019,University (79),Other,STOLEN
2019-11-30T00:00:00Z,2019-11-30T00:00:00Z,2019,University (79),Outside,STOLEN
2019-11-30T00:00:00Z,2019-11-30T00:00:00Z,2019,University (79),Outside,STOLEN
2020-05-02T00:00:00Z,2020-05-10T00:00:00Z,2020,University (79),Apartment,STOLEN
2020-06-18T00:00:00Z,2020-06-18T00:00:00Z,2020,University (79),Outside,STOLEN
2018-07-15T00:00:00Z,2018-07-17T00:00:00Z,2018,University (79),Commercial,STOLEN
2018-08-02T00:00:00Z,2018-08-03T00:00:00Z,2018,University (79),Outside,STOLEN
2018-08-02T00:00:00Z,2018-08-03T00:00:00Z,2018,University (79),Outside,STOLEN
2018-08-15T00:00:00Z,2018-08-15T00:00:00Z,2018,University (79),Other,STOLEN
2014-06-19T00:00:00Z,2014-06-21T00:00:00Z,2014,University (79),House,STOLEN
2014-06-26T00:00:00Z,2014-06-27T00:00:00Z,2014,University (79),House,STOLEN
2014-09-05T00:00:00Z,2014-09-06T00:00:00Z,2014,Trinity-Bellwoods (81),Other,STOLEN
2014-06-30T00:00:00Z,2014-07-01T00:00:00Z,2014,University (79),Apartment,STOLEN
2014-07-04T00:00:00Z,2014-07-04T00:00:00Z,2014,University (79),Outside,STOLEN
2013-11-14T00:00:00Z,2014-07-26T00:00:00Z,2014,University (79),Outside,STOLEN
2015-06-26T00:00:00Z,2015-06-26T00:00:00Z,2015,Palmerston-Little Italy (80),Apartment,STOLEN
2014-08-23T00:00:00Z,2014-08-23T00:00:00Z,2014,University (79),House,STOLEN
2014-08-23T00:00:00Z,2014-08-23T00:00:00Z,2014,University (79),House,STOLEN
2015-06-19T00:00:00Z,2015-06-19T00:00:00Z,2015,University (79),Outside,STOLEN
2015-08-09T00:00:00Z,2015-08-14T00:00:00Z,2015,University (79),Apartment,STOLEN
2015-09-02T00:00:00Z,2015-09-02T00:00:00Z,2015,University (79),House,RECOVERED
2015-10-11T00:00:00Z,2015-10-12T00:00:00Z,2015,University (79),Other,STOLEN
2015-10-11T00:00:00Z,2015-10-12T00:00:00Z,2015,University (79),Other,STOLEN
2015-10-11T00:00:00Z,2015-10-12T00:00:00Z,2015,University (79),Other,STOLEN
2015-10-11T00:00:00Z,2015-10-12T00:00:00Z,2015,University (79),Other,STOLEN
2015-10-11T00:00:00Z,2015-10-12T00:00:00Z,2015,University (79),Other,STOLEN
2015-10-11T00:00:00Z,2015-10-12T00:00:00Z,2015,University (79),Other,STOLEN
2014-06-11T00:00:00Z,2014-06-12T00:00:00Z,2014,University (79),Educational,STOLEN
2014-07-07T00:00:00Z,2014-07-09T00:00:00Z,2014,University (79),Educational,STOLEN
2014-07-23T00:00:00Z,2014-07-24T00:00:00Z,2014,University (79),Educational,STOLEN
2014-08-21T00:00:00Z,2014-08-22T00:00:00Z,2014,University (79),Educational,STOLEN
2014-10-14T00:00:00Z,2014-10-15T00:00:00Z,2014,University (79),Educational,STOLEN
2014-10-14T00:00:00Z,2014-10-15T00:00:00Z,2014,University (79),Commercial,STOLEN
2015-03-19T00:00:00Z,2015-03-20T00:00:00Z,2015,University (79),Educational,STOLEN
2015-06-02T00:00:00Z,2015-06-03T00:00:00Z,2015,University (79),Educational,STOLEN
2015-06-16T00:00:00Z,2015-06-23T00:00:00Z,2015,University (79),Educational,STOLEN
2015-07-08T00:00:00Z,2015-07-10T00:00:00Z,2015,University (79),Educational,STOLEN
2015-09-24T00:00:00Z,2015-09-24T00:00:00Z,2015,University (79),Other,STOLEN
2015-12-10T00:00:00Z,2015-12-12T00:00:00Z,2015,University (79),Educational,STOLEN
2016-02-01T00:00:00Z,2016-02-03T00:00:00Z,2016,University (79),Educational,STOLEN
2016-03-11T00:00:00Z,2016-03-11T00:00:00Z,2016,University (79),Educational,STOLEN
2016-03-30T00:00:00Z,2016-04-15T00:00:00Z,2016,University (79),Outside,STOLEN
2016-06-17T00:00:00Z,2016-06-20T00:00:00Z,2016,University (79),Educational,STOLEN
2016-08-26T00:00:00Z,2016-08-30T00:00:00Z,2016,University (79),Educational,STOLEN
2016-09-08T00:00:00Z,2016-09-11T00:00:00Z,2016,University (79),Apartment,STOLEN
2016-09-08T00:00:00Z,2016-09-11T00:00:00Z,2016,University (79),Apartment,STOLEN
2016-09-10T00:00:00Z,2016-09-14T00:00:00Z,2016,University (79),Educational,STOLEN
2016-07-19T00:00:00Z,2016-07-19T00:00:00Z,2016,University (79),Outside,STOLEN
2016-08-16T00:00:00Z,2016-08-17T00:00:00Z,2016,University (79),Other,STOLEN
2016-09-22T00:00:00Z,2016-09-23T00:00:00Z,2016,University (79),Apartment,STOLEN
2016-10-30T00:00:00Z,2016-11-02T00:00:00Z,2016,University (79),Apartment,STOLEN
2016-11-12T00:00:00Z,2016-11-15T00:00:00Z,2016,University (79),House,STOLEN
2016-12-01T00:00:00Z,2017-03-01T00:00:00Z,2017,University (79),Apartment,STOLEN
2017-10-13T00:00:00Z,2017-12-18T00:00:00Z,2017,University (79),Educational,STOLEN
2020-10-10T00:00:00Z,2020-11-11T00:00:00Z,2020,Palmerston-Little Italy (80),House,STOLEN
2017-05-25T00:00:00Z,2017-05-26T00:00:00Z,2017,Palmerston-Little Italy (80),Apartment,STOLEN
2018-05-13T00:00:00Z,2018-05-16T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2018-05-29T00:00:00Z,2018-05-30T00:00:00Z,2018,Trinity-Bellwoods (81),Other,STOLEN
2018-06-13T00:00:00Z,2018-06-14T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2018-06-13T00:00:00Z,2018-06-16T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2018-06-19T00:00:00Z,2018-06-20T00:00:00Z,2018,Trinity-Bellwoods (81),Apartment,STOLEN
2018-06-30T00:00:00Z,2018-07-01T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2019-06-17T00:00:00Z,2019-06-19T00:00:00Z,2019,University (79),Educational,STOLEN
2018-06-01T00:00:00Z,2018-07-04T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2018-07-05T00:00:00Z,2018-07-06T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2018-07-12T00:00:00Z,2018-07-12T00:00:00Z,2018,Trinity-Bellwoods (81),Apartment,STOLEN
2018-07-21T00:00:00Z,2018-07-22T00:00:00Z,2018,Trinity-Bellwoods (81),House,STOLEN
2014-03-31T00:00:00Z,2014-03-31T00:00:00Z,2014,Palmerston-Little Italy (80),Outside,STOLEN
2018-07-25T00:00:00Z,2018-07-26T00:00:00Z,2018,Trinity-Bellwoods (81),Apartment,STOLEN
2017-11-25T00:00:00Z,2018-01-30T00:00:00Z,2018,University (79),Educational,STOLEN
2017-05-26T00:00:00Z,2017-05-27T00:00:00Z,2017,Palmerston-Little Italy (80),Commercial,RECOVERED
2014-04-09T00:00:00Z,2014-04-09T00:00:00Z,2014,Palmerston-Little Italy (80),Commercial,STOLEN
2018-07-25T00:00:00Z,2018-07-26T00:00:00Z,2018,Trinity-Bellwoods (81),Apartment,STOLEN
2018-06-15T00:00:00Z,2018-06-26T00:00:00Z,2018,University (79),Educational,STOLEN
2017-05-27T00:00:00Z,2017-05-28T00:00:00Z,2017,Palmerston-Little Italy (80),House,STOLEN
2014-09-13T00:00:00Z,2014-09-13T00:00:00Z,2014,Trinity-Bellwoods (81),House,STOLEN
2015-07-19T00:00:00Z,2015-07-20T00:00:00Z,2015,Palmerston-Little Italy (80),Other,STOLEN
2018-06-26T00:00:00Z,2018-06-26T00:00:00Z,2018,University (79),Outside,STOLEN
2015-07-19T00:00:00Z,2015-07-20T00:00:00Z,2015,Palmerston-Little Italy (80),Other,STOLEN
2018-06-16T00:00:00Z,2018-06-27T00:00:00Z,2018,University (79),Educational,STOLEN
2016-03-27T00:00:00Z,2016-03-30T00:00:00Z,2016,Palmerston-Little Italy (80),Apartment,STOLEN
2016-04-02T00:00:00Z,2016-04-03T00:00:00Z,2016,Palmerston-Little Italy (80),House,STOLEN
2016-07-23T00:00:00Z,2016-07-23T00:00:00Z,2016,Palmerston-Little Italy (80),Apartment,STOLEN
2016-08-04T00:00:00Z,2016-09-01T00:00:00Z,2016,Palmerston-Little Italy (80),Outside,UNKNOWN
2017-03-09T00:00:00Z,2017-03-10T00:00:00Z,2017,Palmerston-Little Italy (80),Commercial,STOLEN
2017-04-20T00:00:00Z,2017-04-21T00:00:00Z,2017,Palmerston-Little Italy (80),Outside,STOLEN
2017-04-30T00:00:00Z,2017-05-01T00:00:00Z,2017,Palmerston-Little Italy (80),House,STOLEN
2017-06-12T00:00:00Z,2017-06-13T00:00:00Z,2017,Palmerston-Little Italy (80),Outside,STOLEN
2017-06-17T00:00:00Z,2017-06-19T00:00:00Z,2017,Palmerston-Little Italy (80),Outside,STOLEN
2020-05-14T00:00:00Z,2020-05-14T00:00:00Z,2020,Palmerston-Little Italy (80),Apartment,STOLEN
2020-06-10T00:00:00Z,2020-06-15T00:00:00Z,2020,Palmerston-Little Italy (80),Other,STOLEN
2020-07-06T00:00:00Z,2020-07-07T00:00:00Z,2020,Palmerston-Little Italy (80),Other,STOLEN
2020-08-05T00:00:00Z,2020-08-06T00:00:00Z,2020,Palmerston-Little Italy (80),Other,STOLEN
2020-08-19T00:00:00Z,2020-08-19T00:00:00Z,2020,Palmerston-Little Italy (80),Apartment,RECOVERED
2020-08-29T00:00:00Z,2020-08-29T00:00:00Z,2020,Palmerston-Little Italy (80),Apartment,STOLEN
2019-05-14T00:00:00Z,2019-05-23T00:00:00Z,2019,Palmerston-Little Italy (80),Commercial,STOLEN
2014-09-16T00:00:00Z,2014-09-17T00:00:00Z,2014,Trinity-Bellwoods (81),House,STOLEN
2017-05-27T00:00:00Z,2017-05-28T00:00:00Z,2017,Palmerston-Little Italy (80),House,STOLEN
2018-08-06T00:00:00Z,2018-08-07T00:00:00Z,2018,Trinity-Bellwoods (81),Outside,STOLEN
2014-04-30T00:00:00Z,2014-05-08T00:00:00Z,2014,Palmerston-Little Italy (80),Outside,STOLEN
2019-05-20T00:00:00Z,2019-05-24T00:00:00Z,2019,Palmerston-Little Italy (80),Apartment,STOLEN
2019-06-14T00:00:00Z,2019-06-15T00:00:00Z,2019,Palmerston-Little Italy (80),Outside,STOLEN
2019-07-15T00:00:00Z,2019-07-15T00:00:00Z,2019,Palmerston-Little Italy (80),Other,STOLEN
2019-07-17T00:00:00Z,2019-07-17T00:00:00Z,2019,Palmerston-Little Italy (80),Transit,STOLEN
2019-07-24T00:00:00Z,2019-07-24T00:00:00Z,2019,Palmerston-Little Italy (80),Apartment,STOLEN
2019-09-21T00:00:00Z,2019-09-21T00:00:00Z,2019,Palmerston-Little Italy (80),Outside,STOLEN
2019-10-03T00:00:00Z,2019-10-05T00:00:00Z,2019,Palmerston-Little Italy (80),Outside,STOLEN
2019-11-09T00:00:00Z,2019-11-09T00:00:00Z,2019,Palmerston-Little Italy (80),House,STOLEN
2019-11-09T00:00:00Z,2019-11-09T00:00:00Z,2019,Palmerston-Little Italy (80),House,STOLEN
2019-11-09T00:00:00Z,2019-11-09T00:00:00Z,2019,Palmerston-Little Italy (80),House,STOLEN
2020-02-04T00:00:00Z,2020-02-04T00:00:00Z,2020,Palmerston-Little Italy (80),Educational,STOLEN
2020-02-26T00:00:00Z,2020-02-26T00:00:00Z,2020,Palmerston-Little Italy (80),Educational,STOLEN
2020-03-01T00:00:00Z,2020-03-01T00:00:00Z,2020,Palmerston-Little Italy (80),Other,STOLEN
2020-04-05T00:00:00Z,2020-04-06T00:00:00Z,2020,Palmerston-Little Italy (80),House,STOLEN
2020-04-28T00:00:00Z,2020-04-29T00:00:00Z,2020,Palmerston-Little Italy (80),House,STOLEN
2017-08-25T00:00:00Z,2017-08-27T00:00:00Z,2017,Palmerston-Little Italy (80),Outside,STOLEN
2017-08-30T00:00:00Z,2017-08-31T00:00:00Z,2017,Palmerston-Little Italy (80),Outside,STOLEN
2014-09-22T00:00:00Z,2014-09-24T00:00:00Z,2014,University (79),Educational,STOLEN
2017-11-13T00:00:00Z,2017-11-14T00:00:00Z,2017,Palmerston-Little Italy (80),Outside,STOLEN
2018-02-25T00:00:00Z,2018-02-25T00:00:00Z,2018,Palmerston-Little Italy (80),House,STOLEN
2018-05-14T00:00:00Z,2018-05-15T00:00:00Z,2018,Palmerston-Little Italy (80),Apartment,STOLEN
2018-05-18T00:00:00Z,2018-05-19T00:00:00Z,2018,Palmerston-Little Italy (80),House,STOLEN
2018-07-08T00:00:00Z,2018-07-10T00:00:00Z,2018,Palmerston-Little Italy (80),Outside,STOLEN
2018-07-12T00:00:00Z,2018-07-12T00:00:00Z,2018,Palmerston-Little Italy (80),Apartment,STOLEN
2018-08-02T00:00:00Z,2018-08-03T00:00:00Z,2018,Palmerston-Little Italy (80),House,STOLEN
